Date,DIA,IWM,TLT,DXY,ETH,GLD,HYG,LQD,VIX
2022-03-16,319.5858154296875,192.34523010253906,116.92634582519531,98.37999725341797,2772.0556640625,180.00999450683594,66.46525573730469,104.01074981689453,26.670000076293945
2022-03-17,323.4149475097656,195.3645782470703,116.05480194091797,98.01000213623047,2814.8544921875,180.88999938964844,66.92082214355469,105.03020477294922,25.670000076293945
2022-03-18,325.7720031738281,197.42196655273438,117.47216033935547,98.2300033569336,2945.343017578125,179.3000030517578,67.14048767089844,105.23754119873047,23.8700008392334
2022-03-21,324.1298828125,195.67892456054688,114.75194549560547,98.5,2897.9765625,180.6699981689453,66.36762237548828,103.77745819091797,23.530000686645508
2022-03-22,326.66339111328125,197.64105224609375,113.28173065185547,98.48999786376953,2973.131103515625,179.36000061035156,66.70930480957031,103.52692413330078,22.940000534057617
2022-03-23,322.2250671386719,194.21206665039062,115.7642822265625,98.62000274658203,3031.067138671875,181.80999755859375,66.49781799316406,103.82067108154297,23.56999969482422
2022-03-24,325.6500244140625,196.4452667236328,114.85757446289062,98.79000091552734,3108.06201171875,183.1300048828125,66.63610076904297,103.86388397216797,21.670000076293945
2022-03-25,327.0387268066406,196.71250915527344,113.26414489746094,98.80999755859375,3106.67138671875,182.3800048828125,66.1561050415039,103.0430908203125,20.809999465942383
2022-03-28,327.9299621582031,196.77931213378906,114.23250579833984,99.08999633789062,3336.634521484375,179.05999755859375,66.57101440429688,103.61331939697266,19.6299991607666
2022-03-29,331.1954040527344,202.04739379882812,115.09525299072266,98.4000015258789,3401.98779296875,179.13999938964844,67.39266204833984,104.48591613769531,18.899999618530273
2022-03-30,330.3978271484375,197.9913787841797,115.99317932128906,97.79000091552734,3385.157958984375,180.5800018310547,67.18927764892578,104.72781372070312,19.329999923706055
2022-03-31,325.4341735839844,195.9012908935547,116.27488708496094,98.30999755859375,3281.642822265625,180.64999389648438,66.94524383544922,104.48591613769531,20.559999465942383
2022-04-01,326.5413513183594,198.09632873535156,116.71749114990234,98.62999725341797,3449.55224609375,179.5,66.9403305053711,104.8365478515625,19.6299991607666
2022-04-04,327.6954650878906,198.4208221435547,115.90634155273438,98.98999786376953,3521.2412109375,180.3699951171875,67.44678497314453,105.20018005371094,18.56999969482422
2022-04-05,324.97430419921875,193.72537231445312,113.28775787353516,99.47000122070312,3411.79248046875,179.24000549316406,66.57275390625,103.35608673095703,21.030000686645508
2022-04-06,323.4825439453125,190.97682189941406,112.37079620361328,99.5999984741211,3171.69189453125,179.66000366210938,66.0499496459961,102.75004577636719,22.100000381469727
2022-04-07,324.627197265625,190.3564910888672,111.52436065673828,99.75,3233.274658203125,180.33999633789062,65.94376373291016,102.27383422851562,21.549999237060547
2022-04-08,325.9408874511719,188.8390350341797,110.31645965576172,99.80000305175781,3192.073974609375,181.47000122070312,65.54352569580078,101.46871185302734,21.15999984741211
2022-04-11,322.0281066894531,187.5697479248047,108.57072448730469,99.93000030517578,2981.05224609375,182.3699951171875,65.09427642822266,100.48170471191406,24.3700008392334
2022-04-12,321.1085205078125,188.16146850585938,108.42082214355469,100.29000091552734,3030.37646484375,183.77000427246094,65.59252166748047,100.55097198486328,24.260000228881836
2022-04-13,324.4302062988281,191.7402801513672,108.64124298095703,99.87999725341797,3118.34423828125,184.64999389648438,65.98462677001953,101.0704574584961,21.81999969482422
2022-04-14,323.16864013671875,189.87928771972656,106.46353149414062,100.31999969482422,3019.909423828125,184.0399932861328,65.54352569580078,99.8929443359375,22.700000762939453
2022-04-18,322.9902648925781,188.60044860839844,105.93452453613281,100.77999877929688,3057.606689453125,184.61000061035156,65.43732452392578,99.131103515625,22.170000076293945
2022-04-19,327.70233154296875,192.36062622070312,105.14098358154297,100.95999908447266,3104.1064453125,181.82000732421875,65.38015747070312,98.3432388305664,21.3700008392334
2022-04-20,329.96441650390625,193.0955047607422,107.25699615478516,100.38999938964844,3077.745849609375,182.7100067138672,65.58438110351562,99.3648681640625,20.31999969482422
2022-04-21,326.3787536621094,188.77224731445312,106.46353149414062,100.58000183105469,2987.480712890625,182.05999755859375,65.13511657714844,98.30859375,22.68000030517578
2022-04-22,317.5179748535156,183.88592529296875,105.79338836669922,101.22000122070312,2964.835693359375,180.2899932861328,64.74301147460938,98.19605255126953,28.209999084472656
2022-04-25,319.6675109863281,185.0025177001953,106.85145568847656,101.75,3009.3935546875,177.0500030517578,65.29029083251953,99.28694152832031,27.020000457763672
2022-04-26,312.0550231933594,179.17141723632812,107.92711639404297,102.30000305175781,2808.29833984375,177.32000732421875,64.90637969970703,99.2350082397461,33.52000045776367
2022-04-27,312.59942626953125,178.427001953125,106.5428237915039,102.94999694824219,2888.9296875,175.97999572753906,64.58782958984375,98.28262329101562,31.600000381469727
2022-04-28,318.4754333496094,181.75772094726562,106.7015609741211,103.62000274658203,2936.94091796875,176.92999267578125,64.94725036621094,98.57699584960938,29.989999771118164
2022-04-29,309.4642639160156,176.50872802734375,105.31729888916016,102.95999908447266,2815.601806640625,176.91000366210938,64.14673614501953,97.48612976074219,33.400001525878906
2022-05-02,310.44976806640625,178.3601837158203,103.49174499511719,103.73999786376953,2857.410400390625,173.6300048828125,64.15083312988281,96.90821075439453,32.34000015258789
2022-05-03,310.9286193847656,179.88714599609375,104.18949127197266,103.47000122070312,2783.476318359375,174.08999633789062,64.48701477050781,97.53300476074219,29.25
2022-05-04,319.695556640625,184.68756103515625,104.7635498046875,102.58999633789062,2940.644775390625,175.8000030517578,65.14306640625,98.48746490478516,25.420000076293945
2022-05-05,309.9805603027344,177.19586181640625,101.8931884765625,103.75,2749.213134765625,175.1300048828125,63.986820220947266,96.9776611328125,31.200000762939453
2022-05-06,308.88238525390625,174.2469024658203,100.39176177978516,103.66000366210938,2694.979736328125,175.4199981689453,63.626007080078125,96.1533203125,30.190000534057617
2022-05-09,302.80926513671875,166.9174041748047,101.27497863769531,103.6500015258789,2245.430419921875,172.8800048828125,62.95362854003906,96.49171447753906,34.75
2022-05-10,302.08648681640625,166.96511840820312,102.19349670410156,103.91999816894531,2343.510986328125,171.4199981689453,63.31439208984375,96.8995590209961,32.9900016784668
2022-05-11,298.9231872558594,162.81369018554688,104.16297912597656,103.8499984741211,2072.108642578125,172.82000732421875,62.93720245361328,97.35077667236328,32.560001373291016
2022-05-12,298.1534423828125,164.72242736816406,103.96867370605469,104.8499984741211,1961.7015380859375,170.1699981689453,62.912593841552734,97.39414978027344,31.770000457763672
2022-05-13,302.4620056152344,169.9427490234375,102.43193054199219,104.55999755859375,2014.418212890625,168.7899932861328,62.986385345458984,96.8821792602539,28.8700008392334
2022-05-16,302.9782409667969,169.13153076171875,102.325927734375,104.19000244140625,2022.7259521484375,170.39999389648438,62.89617919921875,97.01235961914062,27.469999313354492
2022-05-17,307.033203125,174.3041534423828,101.08951568603516,103.36000061035156,2090.4091796875,169.3300018310547,62.838768005371094,96.45703887939453,26.100000381469727
2022-05-18,296.1916809082031,168.1962432861328,103.24446868896484,103.80999755859375,1916.6561279296875,169.4199981689453,62.3221549987793,96.81278228759766,30.959999084472656
2022-05-19,293.9671630859375,168.4730224609375,103.49174499511719,102.72000122070312,2018.336181640625,171.91000366210938,62.74038314819336,97.07306671142578,29.350000381469727
2022-05-20,293.9530334472656,168.0435333251953,104.66641998291016,103.1500015258789,1961.315673828125,172.02999877929688,62.69937515258789,97.55034637451172,29.43000030517578
2022-05-23,299.99359130859375,170.0763702392578,102.94417572021484,102.08000183105469,1972.181884765625,172.8300018310547,62.94540023803711,97.20323944091797,28.479999542236328
2022-05-24,300.5110168457031,167.55682373046875,104.97550201416016,101.86000061035156,1978.9827880859375,174.1300048828125,63.32260513305664,98.47880554199219,29.450000762939453
2022-05-25,302.2892150878906,170.57260131835938,105.39061737060547,102.05999755859375,1944.827880859375,173.0800018310547,64.28204345703125,99.49404907226562,28.3700008392334
2022-05-26,307.1536865234375,174.38052368164062,104.91368103027344,101.83000183105469,1803.913330078125,172.75999450683594,65.17584991455078,99.52010345458984,27.5
2022-05-27,312.4415283203125,179.0759735107422,105.1698226928711,101.66999816894531,1724.9228515625,172.85000610351562,65.75808715820312,100.04073333740234,25.719999313354492
2022-05-31,310.6820373535156,176.85231018066406,102.94417572021484,101.75,1942.3280029296875,171.13999938964844,65.19225311279297,99.30316925048828,26.190000534057617
2022-06-01,308.9508056640625,175.85020446777344,102.8265380859375,102.55000305175781,1823.5693359375,172.22999572753906,64.9510498046875,98.7238540649414,25.690000534057617
2022-06-02,313.1002197265625,180.14480590820312,102.87959289550781,101.7699966430664,1834.1505126953125,174.35000610351562,65.22274017333984,98.76736450195312,24.719999313354492
2022-06-03,309.88232421875,178.5223846435547,102.65840911865234,102.13999938964844,1775.07861328125,172.5800018310547,64.73700714111328,98.45423889160156,24.790000915527344
2022-06-06,309.9764099121094,179.29544067382812,100.7650375366211,102.44000244140625,1859.2896728515625,171.82000732421875,64.25135040283203,97.75837707519531,25.06999969482422
2022-06-07,312.5356140136719,182.18714904785156,101.8532943725586,102.31999969482422,1814.04833984375,172.94000244140625,64.39952087402344,98.28024291992188,24.020000457763672
2022-06-08,309.9104919433594,179.3717803955078,100.95084381103516,102.54000091552734,1793.572265625,172.77999877929688,63.847965240478516,97.71485900878906,23.959999084472656
2022-06-09,303.90771484375,175.6533966064453,101.28704071044922,103.22000122070312,1789.8260498046875,172.22999572753906,63.337554931640625,97.07121276855469,26.09000015258789
2022-06-10,295.78778076171875,170.88818359375,100.65885925292969,104.1500015258789,1665.042236328125,174.5399932861328,62.25918197631836,96.13182830810547,27.75
2022-06-13,287.517333984375,162.86000061035156,97.50028228759766,105.08000183105469,1204.582763671875,169.92999267578125,60.176448822021484,93.91380310058594,34.02000045776367
2022-06-14,286.31292724609375,162.0753631591797,96.27046966552734,105.5199966430664,1211.662841796875,168.57000732421875,60.57158279418945,93.42668151855469,32.689998626708984
2022-06-15,289.0697021484375,164.44837951660156,98.0665512084961,105.16000366210938,1233.2064208984375,170.77000427246094,61.7487678527832,94.88798522949219,29.6200008392334
2022-06-16,282.17303466796875,156.8317108154297,98.84512329101562,103.62999725341797,1067.730712890625,172.69000244140625,60.76918029785156,94.99238586425781,32.95000076293945
2022-06-17,281.71282958984375,158.05645751953125,99.16365051269531,104.69999694824219,1086.519287109375,171.27000427246094,60.95848083496094,95.1837158203125,31.1299991607666
2022-06-21,287.90875244140625,160.8887939453125,97.48258972167969,104.44000244140625,1124.8245849609375,170.6300048828125,60.9173469543457,94.22692108154297,30.190000534057617
2022-06-22,287.2675476074219,160.5826416015625,100.16337585449219,104.19999694824219,1051.421875,171.30999755859375,60.90087127685547,94.91410064697266,28.950000762939453
2022-06-23,289.2762451171875,162.5059356689453,100.98621368408203,104.43000030517578,1143.38671875,170.25999450683594,61.337181091308594,95.64474487304688,29.049999237060547
2022-06-24,297.08489990234375,167.53907775878906,99.58830261230469,104.19000244140625,1226.8447265625,170.08999633789062,61.773468017578125,95.7577896118164,27.229999542236328
2022-06-27,296.4625244140625,168.1610870361328,98.73892974853516,103.94000244140625,1193.6806640625,169.89999389648438,61.39479446411133,94.8792953491211,26.950000762939453
2022-06-28,291.7282409667969,165.0033721923828,99.19901275634766,104.51000213623047,1144.5792236328125,169.6199951171875,60.71977615356445,94.85321044921875,28.360000610351562
2022-06-29,292.3977355957031,163.32887268066406,100.74732971191406,105.11000061035156,1098.94384765625,169.49000549316406,60.629234313964844,95.41857147216797,28.15999984741211
2022-06-30,290.2948303222656,162.0561981201172,101.632080078125,104.69000244140625,1067.298828125,168.4600067138672,60.59629440307617,95.70560455322266,28.709999084472656
2022-07-01,293.15234375,164.017822265625,102.67552185058594,105.13999938964844,1059.767333984375,168.32000732421875,61.17428970336914,96.9153060913086,26.700000762939453
2022-07-05,292.0771179199219,165.37657165527344,103.48225402832031,106.5,1134.541015625,164.75,61.11642074584961,96.8891372680664,27.540000915527344
2022-07-06,292.7373962402344,164.1517791748047,101.74468994140625,107.0999984741211,1186.9739990234375,162.13999938964844,60.884883880615234,96.40946197509766,26.729999542236328
2022-07-07,296.0758056640625,168.0366973876953,100.84932708740234,107.12999725341797,1237.5933837890625,162.22999572753906,61.87717056274414,96.40071105957031,26.079999923706055
2022-07-08,295.6136779785156,168.0175323486328,99.7322998046875,107.01000213623047,1222.5062255859375,162.3000030517578,61.92679977416992,96.24373626708984,24.639999389648438
2022-07-11,293.9538269042969,164.6397705078125,101.4521255493164,108.0199966430664,1097.236572265625,161.42999267578125,61.57947540283203,96.51412963867188,26.170000076293945
2022-07-12,292.322265625,164.07521057128906,102.05498504638672,108.06999969482422,1038.191650390625,160.8300018310547,61.82755661010742,96.65365600585938,27.290000915527344
2022-07-13,290.2287292480469,163.9316864013672,103.22515106201172,107.95999908447266,1113.587158203125,161.60000610351562,61.761383056640625,97.37757110595703,26.81999969482422
2022-07-14,288.95550537109375,162.24757385253906,102.38294982910156,108.54000091552734,1191.5262451171875,159.3300018310547,61.6456413269043,96.75833892822266,26.399999618530273
2022-07-15,294.982421875,165.62535095214844,102.9592056274414,108.05999755859375,1233.129150390625,159.00999450683594,62.431175231933594,97.5345458984375,24.229999542236328
2022-07-18,293.0860595703125,165.156494140625,101.88652038574219,107.37000274658203,1578.7178955078125,159.16000366210938,61.82755661010742,96.854248046875,25.299999237060547
2022-07-19,300.12432861328125,170.9838409423828,101.33686828613281,106.68000030517578,1542.9752197265625,159.5399932861328,62.64618682861328,97.12464141845703,24.5
2022-07-20,300.7187805175781,173.6630859375,101.60283660888672,107.08000183105469,1520.20068359375,158.0399932861328,62.9190673828125,97.01995086669922,23.8799991607666
2022-07-21,302.2942199707031,174.55296325683594,103.35812377929688,106.91000366210938,1576.74951171875,160.27000427246094,63.66328430175781,98.3456802368164,23.110000610351562
2022-07-22,301.0206298828125,171.76846313476562,105.09568786621094,106.7300033569336,1537.4051513671875,160.6699981689453,63.58058547973633,99.10442352294922,23.030000686645508
2022-07-25,301.8697204589844,172.65835571289062,104.06735229492188,106.4800033569336,1445.3834228515625,160.22999572753906,63.56406784057617,98.26715087890625,23.360000610351562
2022-07-26,299.5864562988281,171.59622192382812,104.14710998535156,107.19000244140625,1441.8067626953125,160.0399932861328,63.11753463745117,98.2497329711914,24.690000534057617
2022-07-27,303.8038330078125,175.50030517578125,103.56201934814453,106.44999694824219,1636.232666015625,161.6699981689453,63.81210708618164,98.90385437011719,23.239999771118164
2022-07-28,306.8417663574219,177.91163635253906,104.38648223876953,106.3499984741211,1725.4681396484375,163.63999938964844,64.46536254882812,99.72368621826172,22.329999923706055
2022-07-29,310.0777893066406,179.17466735839844,104.1028060913086,105.9000015258789,1727.406982421875,164.10000610351562,64.65556335449219,99.95916748046875,21.329999923706055
2022-08-01,309.4928283691406,179.10768127441406,106.60997772216797,105.44999694824219,1635.19580078125,165.02999877929688,64.67548370361328,100.1567611694336,22.84000015258789
2022-08-02,305.71905517578125,178.9354248046875,104.35414123535156,106.23999786376953,1632.9454345703125,164.0500030517578,64.37664794921875,98.93277740478516,23.93000030517578
2022-08-03,309.60614013671875,181.56689453125,105.99714660644531,106.51000213623047,1618.87451171875,164.4499969482422,64.94111633300781,100.00812530517578,21.950000762939453
2022-08-04,308.8513488769531,181.18414306640625,105.96162414550781,105.69000244140625,1608.205810546875,167.1699981689453,65.11543273925781,100.16548156738281,21.440000534057617
2022-08-05,309.4268493652344,182.57159423828125,103.43937683105469,106.62000274658203,1732.254638671875,165.2899932861328,64.7834243774414,98.81036376953125,21.149999618530273
2022-08-08,309.8514099121094,184.50448608398438,105.10905456542969,106.44000244140625,1775.51611328125,166.69000244140625,64.84148406982422,99.20380401611328,21.290000915527344
2022-08-09,309.3702087402344,181.98789978027344,104.70050048828125,106.37000274658203,1703.0250244140625,167.1999969482422,64.36003112792969,98.75790405273438,21.770000457763672
2022-08-10,314.3611755371094,187.18373107910156,104.01667022705078,105.19999694824219,1851.74267578125,166.77999877929688,65.32299041748047,99.69338989257812,19.739999771118164
2022-08-11,314.84228515625,187.88226318359375,101.5920639038086,105.08999633789062,1881.22412109375,166.33999633789062,64.94940948486328,98.731689453125,20.200000762939453
2022-08-12,318.7293395996094,191.71932983398438,102.62226867675781,105.62999725341797,1957.2464599609375,167.8699951171875,65.530517578125,99.87700653076172,19.530000686645508
2022-08-15,320.1822814941406,192.39871215820312,102.53347778320312,106.55000305175781,1904.2281494140625,165.7100067138672,65.41429901123047,99.80706024169922,19.950000762939453
2022-08-16,322.4183044433594,192.3221435546875,102.95978546142578,106.5,1878.139404296875,165.4199981689453,65.1071548461914,99.42237854003906,19.690000534057617
2022-08-17,320.9653015136719,189.08792114257812,101.8851547241211,106.56999969482422,1832.9996337890625,164.35000610351562,64.43474578857422,98.4869155883789,19.899999618530273
2022-08-18,321.3239440917969,190.34140014648438,102.03614807128906,107.4800033569336,1847.0078125,163.9199981689453,64.53436279296875,98.74042510986328,19.559999465942383
2022-08-19,318.5976867675781,186.25555419921875,100.39311981201172,108.16999816894531,1612.9873046875,162.72000122070312,63.878543853759766,97.56890869140625,20.600000381469727
2022-08-22,312.6613464355469,182.4185028076172,100.05562591552734,109.05000305175781,1622.505859375,161.63999938964844,63.15634536743164,96.91320037841797,23.799999237060547
2022-08-23,311.1016540527344,182.71511840820312,99.5049819946289,108.62000274658203,1662.7698974609375,162.77000427246094,63.31407928466797,97.01810455322266,24.110000610351562
2022-08-24,311.8104248046875,184.11216735839844,98.77672576904297,108.68000030517578,1657.0592041015625,163.25,63.388790130615234,96.72962188720703,22.81999969482422
2022-08-25,314.9205017089844,186.9731903076172,100.15332794189453,108.47000122070312,1696.45703125,163.75,63.98648452758789,97.7262954711914,21.780000686645508
2022-08-26,305.259765625,180.83009338378906,100.9082260131836,108.80000305175781,1507.7828369140625,161.75999450683594,62.93219757080078,97.14054870605469,25.559999465942383
2022-08-29,303.5299072265625,179.16513061523438,100.0733871459961,108.83999633789062,1553.037353515625,161.86000061035156,62.69145202636719,96.42361450195312,26.209999084472656
2022-08-30,300.6372985839844,176.65809631347656,100.32205963134766,108.7699966430664,1523.8388671875,160.50999450683594,62.20998764038086,96.54600524902344,26.209999084472656
2022-08-31,298.378173828125,175.58641052246094,99.36288452148438,108.69999694824219,1553.6849365234375,159.27000427246094,61.869651794433594,95.5318374633789,25.8700008392334
2022-09-01,299.7110595703125,173.67263793945312,97.5437240600586,109.69000244140625,1586.1767578125,157.8699951171875,62.033145904541016,94.95671844482422,25.559999465942383
2022-09-02,296.5915222167969,172.3234405517578,98.09555053710938,109.52999877929688,1577.220458984375,159.25999450683594,61.99144744873047,95.02687072753906,25.469999313354492
2022-09-06,295.1169128417969,170.62022399902344,95.66582489013672,110.20999908447266,1561.74853515625,158.3300018310547,61.82460021972656,93.73808288574219,26.90999984741211
2022-09-07,299.0207824707031,174.33287048339844,97.17884063720703,109.83999633789062,1629.9063720703125,159.94000244140625,62.71723556518555,95.01809692382812,24.639999389648438
2022-09-08,300.8263244628906,175.78736877441406,96.18204498291016,109.70999908447266,1635.34765625,158.97999572753906,62.992523193359375,94.79891967773438,23.610000610351562
2022-09-09,304.645263671875,179.31817626953125,96.39564514160156,109.0,1719.08544921875,159.82000732421875,63.24277114868164,95.01809692382812,22.790000915527344
2022-09-12,306.80999755859375,181.49032592773438,95.60353088378906,108.33000183105469,1713.7652587890625,160.6300048828125,63.43465042114258,94.80770111083984,23.8700008392334
2022-09-13,294.672607421875,174.39031982421875,95.82604217529297,109.81999969482422,1580.7879638671875,158.5399932861328,61.99144744873047,94.12386322021484,27.270000457763672
2022-09-14,294.9845886230469,175.06971740722656,96.15534973144531,109.66000366210938,1634.7550048828125,157.92999267578125,62.08320999145508,94.57096862792969,26.15999984741211
2022-09-15,293.3775329589844,173.79705810546875,96.09304809570312,109.73999786376953,1471.6934814453125,154.97999572753906,61.691104888916016,94.11509704589844,26.270000457763672
2022-09-16,291.9681701660156,171.27090454101562,95.29205322265625,109.76000213623047,1432.44775390625,155.83999633789062,61.8996696472168,93.89590454101562,26.299999237060547
2022-09-19,293.95855712890625,172.73495483398438,95.51453399658203,109.73999786376953,1377.5413818359375,155.9600067138672,62.133235931396484,94.05371856689453,25.760000228881836
2022-09-20,290.9920349121094,170.3810577392578,94.56224060058594,110.22000122070312,1324.38818359375,155.07000732421875,61.499267578125,93.11563110351562,27.15999984741211
2022-09-21,286.0539855957031,167.7783203125,96.14644622802734,110.63999938964844,1252.6077880859375,155.7899932861328,61.315696716308594,93.4663314819336,27.989999771118164
2022-09-22,284.8312683105469,163.9986572265625,93.69005584716797,111.3499984741211,1327.68017578125,155.6999969482422,60.94864273071289,92.15125274658203,27.350000381469727
2022-09-23,280.4145812988281,160.09461975097656,94.07271575927734,113.19000244140625,1328.259521484375,153.00999450683594,60.17282485961914,91.88822937011719,29.920000076293945
2022-09-26,277.4385070800781,157.902587890625,92.27496337890625,114.0999984741211,1335.3201904296875,151.22999572753906,59.463722229003906,90.29261016845703,32.2599983215332
2022-09-27,276.09271240234375,158.4412384033203,89.84525299072266,114.11000061035156,1330.127685546875,151.5399932861328,59.33858871459961,88.93370056152344,32.599998474121094
2022-09-28,281.23919677734375,163.45236206054688,92.85344696044922,112.5999984741211,1337.410888671875,154.69000244140625,60.3980827331543,90.72221374511719,30.18000030517578
2022-09-29,276.9552001953125,159.7877960205078,92.37286376953125,112.25,1335.65234375,154.66000366210938,59.830780029296875,90.04713439941406,31.84000015258789
2022-09-30,272.30145263671875,158.62399291992188,91.18026733398438,112.12000274658203,1327.9786376953125,154.6699981689453,59.55550765991211,89.8191909790039,31.6200008392334
2022-10-03,279.400390625,162.82717895507812,92.62905883789062,111.75,1323.439208984375,158.42999267578125,60.33599090576172,91.48081970214844,30.100000381469727
2022-10-04,287.3145446777344,169.28099060058594,92.37032318115234,110.06999969482422,1362.1265869140625,160.6999969482422,61.63542938232422,91.90303039550781,29.06999969482422
2022-10-05,286.9828186035156,168.03062438964844,91.48713684082031,111.06999969482422,1352.837158203125,159.80999755859375,61.39229965209961,91.20812225341797,28.549999237060547
2022-10-06,283.60870361328125,167.08804321289062,90.97865295410156,112.26000213623047,1351.70947265625,159.6300048828125,61.207881927490234,90.99702453613281,30.520000457763672
2022-10-07,277.6754455566406,162.17312622070312,90.0954360961914,112.80000305175781,1332.5169677734375,157.8800048828125,60.461753845214844,90.09101867675781,31.360000610351562
2022-10-10,276.7181701660156,161.26901245117188,88.6948013305664,113.13999938964844,1291.337646484375,155.47999572753906,59.72397994995117,89.28172302246094,32.45000076293945
2022-10-11,277.0309753417969,161.31710815429688,89.08732604980469,113.22000122070312,1279.57568359375,155.16000366210938,59.90843963623047,89.0970230102539,33.630001068115234
2022-10-12,276.90765380859375,160.87464904785156,89.52446746826172,113.31999969482422,1294.9063720703125,155.99000549316406,60.00902557373047,88.99148559570312,33.56999969482422
2022-10-13,284.86932373046875,164.8566131591797,88.66800689697266,112.36000061035156,1288.1239013671875,154.91000366210938,60.143192291259766,89.14979553222656,31.940000534057617
2022-10-14,281.32440185546875,160.4418182373047,87.93651580810547,113.30999755859375,1297.422119140625,152.97999572753906,59.950355529785156,88.29659271240234,32.02000045776367
2022-10-17,286.2908935546875,165.55874633789062,87.5082778930664,112.04000091552734,1331.713623046875,153.4199981689453,60.6880989074707,88.71879577636719,31.3700008392334
2022-10-18,289.52288818359375,167.5208740234375,87.71345520019531,112.12999725341797,1310.447021484375,153.75,61.115665435791016,89.2465591430664,30.5
2022-10-19,288.4612731933594,164.67385864257812,86.1165771484375,112.9800033569336,1285.7442626953125,151.69000244140625,60.5287971496582,88.02388000488281,30.760000228881836
2022-10-20,287.4755859375,162.57708740234375,84.64456939697266,112.87999725341797,1283.200927734375,151.4499969482422,60.19347381591797,87.25862884521484,29.979999542236328
2022-10-21,294.8273620605469,166.1069793701172,83.1190185546875,112.01000213623047,1299.9464111328125,154.14999389648438,60.77193832397461,87.5049057006836,29.690000534057617
2022-10-24,298.7820739746094,166.8187255859375,82.43209838867188,111.98999786376953,1344.99853515625,153.64999389648438,60.81385803222656,87.46092224121094,29.850000381469727
2022-10-25,302.0443115234375,171.3681640625,84.83187866210938,110.94999694824219,1461.6654052734375,154.0,61.40070343017578,88.63085174560547,28.459999084472656
2022-10-26,301.9400939941406,172.2145538330078,86.05409240722656,109.69999694824219,1566.566650390625,154.97999572753906,61.56836700439453,89.03545379638672,27.280000686645508
2022-10-27,303.91265869140625,172.25302124023438,86.95516967773438,110.58999633789062,1514.3748779296875,154.74000549316406,62.02106475830078,89.44889068603516,27.389999389648438
2022-10-28,311.61334228515625,176.1676483154297,86.357421875,110.66999816894531,1555.4779052734375,153.16000366210938,62.49894714355469,89.63360595703125,25.75
2022-10-31,310.5133361816406,176.33119201660156,85.74187469482422,111.52999877929688,1572.7144775390625,151.91000366210938,61.55998611450195,89.14979553222656,25.8799991607666
2022-11-01,309.555419921875,176.57164001464844,86.54319763183594,111.4800033569336,1579.70458984375,153.4600067138672,61.930267333984375,89.79122161865234,25.809999465942383
2022-11-02,304.7660827636719,170.714111328125,86.16756439208984,111.3499984741211,1519.7117919921875,152.38999938964844,61.36642837524414,89.35890197753906,25.860000610351562
2022-11-03,303.3531494140625,169.56956481933594,85.7025375366211,112.93000030517578,1531.541748046875,151.80999755859375,60.92879867553711,89.0412826538086,25.299999237060547
2022-11-04,307.4027099609375,171.85867309570312,84.26268768310547,110.87999725341797,1645.0933837890625,156.47000122070312,61.34959411621094,89.21774291992188,24.549999237060547
2022-11-07,311.4617614746094,172.6377410888672,83.42201232910156,110.12000274658203,1568.59130859375,155.85000610351562,61.341182708740234,88.89128875732422,24.350000381469727
2022-11-08,314.581787109375,172.70506286621094,84.33422088623047,109.62000274658203,1332.8355712890625,159.4499969482422,61.28230285644531,89.2618408203125,25.540000915527344
2022-11-09,308.54071044921875,167.9633026123047,84.6114501953125,110.55000305175781,1100.1697998046875,158.64999389648438,60.550106048583984,89.03246307373047,26.09000015258789
2022-11-10,319.8451843261719,178.30294799804688,87.86676788330078,108.20999908447266,1299.464599609375,163.47999572753906,62.43522644042969,92.01458740234375,23.530000686645508
2022-11-11,320.3477783203125,179.76487731933594,87.54483795166016,106.29000091552734,1287.2210693359375,164.55999755859375,62.65401077270508,92.26165008544922,22.520000457763672
2022-11-14,318.4321594238281,177.7546844482422,87.33016967773438,106.66000366210938,1241.604248046875,164.9199981689453,62.1911506652832,91.79401397705078,23.729999542236328
2022-11-15,318.8493957519531,180.39007568359375,88.74320983886719,106.4000015258789,1251.7362060546875,165.5,62.73817825317383,93.0733642578125,24.540000915527344
2022-11-16,318.71673583984375,177.21604919433594,90.68386840820312,106.27999877929688,1215.6025390625,165.1199951171875,62.603511810302734,93.867431640625,24.110000610351562
2022-11-17,318.74505615234375,175.57131958007812,89.72695922851562,106.69000244140625,1200.80859375,163.9199981689453,62.334228515625,93.36453247070312,23.93000030517578
2022-11-18,320.59906005859375,176.706298828125,89.10987854003906,106.93000030517578,1212.30029296875,162.7899932861328,62.4688720703125,93.355712890625,23.1200008392334
2022-11-21,320.2950439453125,175.78294372558594,89.48548889160156,107.83999633789062,1108.35302734375,161.8800048828125,62.44361114501953,93.21453094482422,22.360000610351562
2022-11-22,324.0107421875,177.65850830078125,90.75542449951172,107.22000122070312,1135.1734619140625,162.07000732421875,62.89807891845703,94.04389190673828,21.290000915527344
2022-11-23,324.95159912109375,178.12017822265625,92.33838653564453,106.08000183105469,1183.1995849609375,163.0800018310547,63.251502990722656,94.9879379272461,20.350000381469727
2022-11-25,326.44342041015625,178.4952850341797,92.02533721923828,105.95999908447266,1198.9259033203125,163.22000122070312,63.12529373168945,95.08501434326172,20.5
2022-11-28,321.6634216308594,174.89805603027344,92.28470611572266,106.68000030517578,1170.086181640625,161.92999267578125,62.46044921875,94.39681243896484,22.209999084472656
